title,text,id,datatype,startdate,enddate,geometry.type,latitude,longitude
Plantago major,<a href="https://www.gbif.org/species/3189767" target="_blank">Voir sur GBIF</a>,3f7ae80b-a65a-4893-964d-8bd51f8d9491,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Portulaca oleracea,<a href="https://www.gbif.org/species/3084719" target="_blank">Voir sur GBIF</a>,b86de8e0-e0f7-4996-83c9-0d089215d121,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Corylus avellana,<a href="https://www.gbif.org/species/2875979" target="_blank">Voir sur GBIF</a>,6dbd09b4-f9fc-4273-93b7-e63811a82875,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Asplenium adiantum-nigrum,<a href="https://www.gbif.org/species/2650594" target="_blank">Voir sur GBIF</a>,d481896c-d176-46d0-af0a-92d944e4462b,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Amaranthus retroflexus,<a href="https://www.gbif.org/species/6109534" target="_blank">Voir sur GBIF</a>,ccaadf7d-8260-4f1b-b447-f6341999d168,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Scutellaria galericulata,<a href="https://www.gbif.org/species/2926759" target="_blank">Voir sur GBIF</a>,940daa99-ae4e-4d7b-8164-d0f4904fa004,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Sambucus nigra,<a href="https://www.gbif.org/species/2888728" target="_blank">Voir sur GBIF</a>,3ec650af-bc9b-4d7c-87ee-b340ad8a8df6,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Alnus glutinosa,<a href="https://www.gbif.org/species/2876213" target="_blank">Voir sur GBIF</a>,3c46e075-24e4-4bfc-a737-aff244f98c74,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Pulicaria dysenterica,<a href="https://www.gbif.org/species/3095609" target="_blank">Voir sur GBIF</a>,4ce67240-859d-457d-99e1-8ac1980318cb,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Trifolium repens,<a href="https://www.gbif.org/species/5358748" target="_blank">Voir sur GBIF</a>,2423c825-e02c-4948-9efd-6e5d24524ab6,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Rumex sanguineus,<a href="https://www.gbif.org/species/2888960" target="_blank">Voir sur GBIF</a>,0bbefca2-1326-4e30-aa32-6450f121d010,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Euphorbia platyphyllos,<a href="https://www.gbif.org/species/3068153" target="_blank">Voir sur GBIF</a>,0c6c9aaf-04c9-4c07-976f-758207c4937e,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Pastinaca sativa,<a href="https://www.gbif.org/species/8262702" target="_blank">Voir sur GBIF</a>,e64f9c81-6a45-4833-a35d-b43bc7a60bcc,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Lysimachia arvensis,<a href="https://www.gbif.org/species/8184903" target="_blank">Voir sur GBIF</a>,05fa12d5-ed76-4e4b-948d-4173ee959f01,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Chenopodium opulifolium,<a href="https://www.gbif.org/species/3083903" target="_blank">Voir sur GBIF</a>,555e79ee-ad0b-4dfe-b23b-37a8553a50e4,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Amaranthus retroflexus,<a href="https://www.gbif.org/species/6109534" target="_blank">Voir sur GBIF</a>,baed5823-2574-4413-bcac-bf15c5a8444f,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Ruscus aculeatus,<a href="https://www.gbif.org/species/2769766" target="_blank">Voir sur GBIF</a>,c46d4e1d-c840-48dd-a623-8a28c7b0d605,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Carpinus betulus,<a href="https://www.gbif.org/species/2875818" target="_blank">Voir sur GBIF</a>,87808fad-b31f-49c7-87f9-340f0941e859,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Crataegus laevigata,<a href="https://www.gbif.org/species/8252683" target="_blank">Voir sur GBIF</a>,6d0ee426-025e-4968-b490-c0a46bb39ad7,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Carex pendula,<a href="https://www.gbif.org/species/2722051" target="_blank">Voir sur GBIF</a>,86ab9e09-4644-46d5-a698-e059899706cc,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Lycopus europaeus,<a href="https://www.gbif.org/species/5341478" target="_blank">Voir sur GBIF</a>,db8f3b6f-2394-46e1-b81b-f7509a9f45ee,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Equisetum telmateia,<a href="https://www.gbif.org/species/2687943" target="_blank">Voir sur GBIF</a>,43e74e81-0b1c-47c7-a587-4ee07de1d2a8,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Phalaris arundinacea,<a href="https://www.gbif.org/species/5289756" target="_blank">Voir sur GBIF</a>,7c75f4a9-4c1f-458c-8656-892de3da219d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Euphorbia amygdaloides,<a href="https://www.gbif.org/species/3065239" target="_blank">Voir sur GBIF</a>,09edff75-0973-4364-9b30-f271b156aaf3,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Plantago lanceolata,<a href="https://www.gbif.org/species/8208358" target="_blank">Voir sur GBIF</a>,505341d2-6463-484f-9c80-37d18250c39f,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Dipsacus fullonum,<a href="https://www.gbif.org/species/8435025" target="_blank">Voir sur GBIF</a>,07c67371-72f2-4c95-84d0-a695528d42a5,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Ranunculus repens,<a href="https://www.gbif.org/species/3033339" target="_blank">Voir sur GBIF</a>,5af9c517-9cd6-43ef-a0bc-da9304e94e43,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Cymbalaria muralis,<a href="https://www.gbif.org/species/8200663" target="_blank">Voir sur GBIF</a>,c96eb184-ecdb-48a9-aefd-60081d996666,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Castanea sativa,<a href="https://www.gbif.org/species/5333294" target="_blank">Voir sur GBIF</a>,5d7b5e6a-dcb9-4782-9ed1-74d284c8e934,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Robinia pseudoacacia,<a href="https://www.gbif.org/species/5352251" target="_blank">Voir sur GBIF</a>,4a21a32d-a57f-4ace-817e-171fabdd567c,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Succisa pratensis,<a href="https://www.gbif.org/species/2888811" target="_blank">Voir sur GBIF</a>,5b0fdc68-85e9-465f-b39b-37195ebde9f2,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Solanum nigrum,<a href="https://www.gbif.org/species/9150405" target="_blank">Voir sur GBIF</a>,86669d8d-98cb-4c19-8d7f-e86ff4ae81cc,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Centaurea decipiens,<a href="https://www.gbif.org/species/3128156" target="_blank">Voir sur GBIF</a>,234757c2-e37b-46c4-8bfc-d9b1a7bb614f,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Brachypodium pinnatum,<a href="https://www.gbif.org/species/5290142" target="_blank">Voir sur GBIF</a>,228e6137-1614-474e-8a77-401e159b59d1,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Iris pseudacorus,<a href="https://www.gbif.org/species/5298231" target="_blank">Voir sur GBIF</a>,941a20f6-48f4-439e-b940-6e184c64fcdc,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Euonymus europaeus,<a href="https://www.gbif.org/species/3169131" target="_blank">Voir sur GBIF</a>,215c237d-376a-43ac-a495-5ec064078bdf,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Paspalum dilatatum,<a href="https://www.gbif.org/species/2705565" target="_blank">Voir sur GBIF</a>,680fa56b-a632-430d-bd0e-656e5c8422d0,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Hypericum perforatum,<a href="https://www.gbif.org/species/3189486" target="_blank">Voir sur GBIF</a>,7a9bd6a9-1d2a-4ea6-9603-9a3d9c7ee054,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Chelidonium majus,<a href="https://www.gbif.org/species/5334186" target="_blank">Voir sur GBIF</a>,e620a62a-66e6-479d-8a46-a3575d0683d1,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Erigeron sumatrensis,<a href="https://www.gbif.org/species/3146683" target="_blank">Voir sur GBIF</a>,1c35b623-271e-463a-9808-b664b76af09a,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Eupatorium cannabinum,<a href="https://www.gbif.org/species/5402943" target="_blank">Voir sur GBIF</a>,3700e159-9a26-4c5e-80f5-08d90d90774a,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Symphytum tuberosum,<a href="https://www.gbif.org/species/2926065" target="_blank">Voir sur GBIF</a>,a786be96-07b6-4558-86e0-c0a7d649297a,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Datura stramonium,<a href="https://www.gbif.org/species/2928751" target="_blank">Voir sur GBIF</a>,1c07addf-be29-4fed-9b53-9951781ce9f8,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Myosotis laxa,<a href="https://www.gbif.org/species/12186874" target="_blank">Voir sur GBIF</a>,30e9d163-05e0-44bf-81c7-1624074e1b9a,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Rubia peregrina,<a href="https://www.gbif.org/species/2892347" target="_blank">Voir sur GBIF</a>,43dab5a8-111f-4a26-81a3-84e58bf5d343,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Medicago arabica,<a href="https://www.gbif.org/species/2965527" target="_blank">Voir sur GBIF</a>,a60f5248-89bd-4b1a-97c6-0897e29b0850,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Leersia oryzoides,<a href="https://www.gbif.org/species/2702905" target="_blank">Voir sur GBIF</a>,92f37d61-8547-46ac-b647-c77d8837f06f,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Carex pendula,<a href="https://www.gbif.org/species/2722051" target="_blank">Voir sur GBIF</a>,d0cb7737-cf31-43bf-b449-7b25dc1fc056,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Echium vulgare,<a href="https://www.gbif.org/species/2925892" target="_blank">Voir sur GBIF</a>,4754d713-968c-4731-9ab4-7eee177c4d90,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Galium mollugo,<a href="https://www.gbif.org/species/9039392" target="_blank">Voir sur GBIF</a>,83b28af1-d2a9-4b4a-9b4b-155781f2a46e,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Solanum dulcamara,<a href="https://www.gbif.org/species/2932737" target="_blank">Voir sur GBIF</a>,77f69848-54e5-4989-adbc-3b81ab1a7b48,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Galium palustre,<a href="https://www.gbif.org/species/2913130" target="_blank">Voir sur GBIF</a>,85fc2583-ce3f-4502-90c0-01ab87a8d0c5,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Sambucus ebulus,<a href="https://www.gbif.org/species/2888722" target="_blank">Voir sur GBIF</a>,78a427d4-26e3-43a8-95de-13734e9b0b3e,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Carex sylvatica,<a href="https://www.gbif.org/species/2722602" target="_blank">Voir sur GBIF</a>,5cff29b6-c7c0-4fdb-ae78-dac0d2181a47,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Agrostis stolonifera,<a href="https://www.gbif.org/species/2706435" target="_blank">Voir sur GBIF</a>,a887c1f8-5592-4a66-be22-029c9245529f,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Althaea officinalis,<a href="https://www.gbif.org/species/3152520" target="_blank">Voir sur GBIF</a>,c05b7cea-a399-4ef5-ac6f-1411fb1cfbfd,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Populus tremula,<a href="https://www.gbif.org/species/3040249" target="_blank">Voir sur GBIF</a>,39cc1e66-1741-407b-b379-344d9a15cd90,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Paspalum dilatatum,<a href="https://www.gbif.org/species/2705565" target="_blank">Voir sur GBIF</a>,40313c40-94cc-405f-82f9-f1c23836eace,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Pentanema squarrosum,<a href="https://www.gbif.org/species/10998833" target="_blank">Voir sur GBIF</a>,a96b664d-472a-489a-a438-d85a3e213a46,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Sambucus ebulus,<a href="https://www.gbif.org/species/2888722" target="_blank">Voir sur GBIF</a>,e85de4d9-5d15-4442-8383-72916de564d3,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Centaurea jacea,<a href="https://www.gbif.org/species/3128547" target="_blank">Voir sur GBIF</a>,ba7d6473-cf42-458f-978b-fa19ce2d873c,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Malva sylvestris,<a href="https://www.gbif.org/species/3152374" target="_blank">Voir sur GBIF</a>,b5f0d877-4af8-41c4-9a48-4da6fdbe8cd5,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Dipsacus fullonum,<a href="https://www.gbif.org/species/8435025" target="_blank">Voir sur GBIF</a>,d93fc2f3-4608-40a3-adfa-ef573c3a46a7,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Sporobolus indicus,<a href="https://www.gbif.org/species/2704757" target="_blank">Voir sur GBIF</a>,2390b1a7-7a8b-44f2-9580-d57e6e3ed031,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Equisetum telmateia,<a href="https://www.gbif.org/species/2687943" target="_blank">Voir sur GBIF</a>,65407577-8377-4d20-9484-9f3eb50145ea,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Cornus sanguinea,<a href="https://www.gbif.org/species/3082234" target="_blank">Voir sur GBIF</a>,93f03634-6be5-42ae-8775-01396a4e2fb5,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Agrostis stolonifera,<a href="https://www.gbif.org/species/2706435" target="_blank">Voir sur GBIF</a>,a98c179a-fe99-4105-b353-6928aec781c4,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Carex remota,<a href="https://www.gbif.org/species/2727294" target="_blank">Voir sur GBIF</a>,357bc949-927e-40c1-bcb3-724556b3c9b0,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Ulex europaeus,<a href="https://www.gbif.org/species/2951984" target="_blank">Voir sur GBIF</a>,346f4449-03d0-4787-ba17-dec739fdbd1a,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Glechoma hederacea,<a href="https://www.gbif.org/species/2926557" target="_blank">Voir sur GBIF</a>,4d7a862a-1d74-4f20-ac93-eeb29e404adf,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Geum urbanum,<a href="https://www.gbif.org/species/5369652" target="_blank">Voir sur GBIF</a>,192c0d25-ce21-435c-91c8-79d42e2b6570,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Frangula alnus,<a href="https://www.gbif.org/species/3039454" target="_blank">Voir sur GBIF</a>,4f1c9c51-b633-43d3-83d0-c0bc334a29b3,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Mercurialis perennis,<a href="https://www.gbif.org/species/3063016" target="_blank">Voir sur GBIF</a>,24d42d66-4b18-43db-91e1-8e38557b1035,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Cornus sanguinea,<a href="https://www.gbif.org/species/3082234" target="_blank">Voir sur GBIF</a>,b421339d-d163-4cf8-ab41-aca9d6414660,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Cornus sanguinea,<a href="https://www.gbif.org/species/3082234" target="_blank">Voir sur GBIF</a>,9087943b-1e1d-484e-9fdc-04f1cc8dce2e,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Asparagus officinalis,<a href="https://www.gbif.org/species/2768885" target="_blank">Voir sur GBIF</a>,e92ec325-8478-477b-8710-e559ed1529fb,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Asplenium scolopendrium,<a href="https://www.gbif.org/species/2650669" target="_blank">Voir sur GBIF</a>,352fe02e-3337-4b00-a568-affd88d5657d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Anthriscus sylvestris,<a href="https://www.gbif.org/species/5371742" target="_blank">Voir sur GBIF</a>,6c12598d-92d9-4994-8097-9c6dc45893d7,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Trifolium repens,<a href="https://www.gbif.org/species/5358748" target="_blank">Voir sur GBIF</a>,40c67e68-24a5-45af-bf56-1719744bd55b,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Geranium molle,<a href="https://www.gbif.org/species/2891488" target="_blank">Voir sur GBIF</a>,6c6f751a-315a-4004-b242-bcf5b31191fc,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Sporobolus indicus,<a href="https://www.gbif.org/species/2704757" target="_blank">Voir sur GBIF</a>,8de6c62a-e24c-4cd7-90ab-8dcbc8a7407c,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Ilex aquifolium,<a href="https://www.gbif.org/species/5414222" target="_blank">Voir sur GBIF</a>,18e5213b-e3cd-4751-abf5-4e8f9f807706,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Symphyotrichum salignum,<a href="https://www.gbif.org/species/3151811" target="_blank">Voir sur GBIF</a>,aa79fd28-babb-476e-bef3-19215e67c5ae,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Lathyrus latifolius,<a href="https://www.gbif.org/species/5356517" target="_blank">Voir sur GBIF</a>,11d26db6-4f1d-4079-88a1-561a6178f266,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Paspalum distichum,<a href="https://www.gbif.org/species/2705622" target="_blank">Voir sur GBIF</a>,21f31062-e902-4088-8eb8-09289d3ba121,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Arctium minus,<a href="https://www.gbif.org/species/5393103" target="_blank">Voir sur GBIF</a>,587c85d9-786a-4568-bf89-826e64f73cb2,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Lolium arundinaceum,<a href="https://www.gbif.org/species/2706231" target="_blank">Voir sur GBIF</a>,5a9fd759-630e-4cc2-a040-47e32d862681,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Paspalum distichum,<a href="https://www.gbif.org/species/2705622" target="_blank">Voir sur GBIF</a>,846cbe51-15aa-4130-8c02-2534d6b76b2d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Tilia platyphyllos,<a href="https://www.gbif.org/species/3152048" target="_blank">Voir sur GBIF</a>,72c855e7-c885-45db-a3d4-bdc3599af852,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Geum urbanum,<a href="https://www.gbif.org/species/5369652" target="_blank">Voir sur GBIF</a>,1f677525-a11b-489f-a826-57d618f2d145,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Phragmites australis,<a href="https://www.gbif.org/species/5290149" target="_blank">Voir sur GBIF</a>,c2838018-ff56-41b2-917b-97238888a0e6,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Persicaria hydropiper,<a href="https://www.gbif.org/species/8323622" target="_blank">Voir sur GBIF</a>,cd98016f-b95d-497d-b372-3bf00e96494d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Digitaria sanguinalis,<a href="https://www.gbif.org/species/5289972" target="_blank">Voir sur GBIF</a>,50477353-49e8-465c-896e-4aa4c8ca2926,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Teucrium scorodonia,<a href="https://www.gbif.org/species/2926901" target="_blank">Voir sur GBIF</a>,f5a440d1-25e0-4ba1-a6a1-43340399bc2c,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Eupatorium cannabinum,<a href="https://www.gbif.org/species/5402943" target="_blank">Voir sur GBIF</a>,3cec2244-4ec4-4c6f-bd33-d37749651511,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Galega officinalis,<a href="https://www.gbif.org/species/2975667" target="_blank">Voir sur GBIF</a>,91c04a66-2d1e-446f-ba23-d7138121a75d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Lythrum salicaria,<a href="https://www.gbif.org/species/3188736" target="_blank">Voir sur GBIF</a>,69c2fb74-4f50-44c6-9ebd-044515ca908e,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
Prunus spinosa,<a href="https://www.gbif.org/species/3023221" target="_blank">Voir sur GBIF</a>,e36b5652-25d9-42d4-ab34-c0c41ad7d64d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Cornus sanguinea,<a href="https://www.gbif.org/species/3082234" target="_blank">Voir sur GBIF</a>,ac31dcf4-902f-42b0-948f-1971cf7b8a3a,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Poa annua,<a href="https://www.gbif.org/species/2704179" target="_blank">Voir sur GBIF</a>,243db53d-7a05-4bd8-a686-1a12b8c50d37,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.73669,-0.36622
Rosa sempervirens,<a href="https://www.gbif.org/species/3002660" target="_blank">Voir sur GBIF</a>,0007b471-9585-4939-8ed0-016971a5040d,gbif,2015-09-10T00:00:00.000Z,2015-09-10T00:00:00.000Z,Point,44.70778,-0.37413
